"Source","ImageSHA256","VolumeName","InterpreterFilename","InterpreterSHA256","PascalSHA256","LibrarySHA256","BootBlocksSHA256","ResultDirectory"
"images/educational/Reading Workshop - Distant Views (4am crack).zip!Reading Workshop - Distant Views (4am crack)/Reading Workshop - Distant Views (4am crack) side A.dsk","a53734bc1615233e12c1118655ffbd97d32933ac6ca33059fa7f2193f7cd482f","TEXT","SYSTEM.APPLE","b0d6ae9829da793cf605ae4cfc09b229f8130cd46a53db451eed226d8a986873","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","85a4cd902d1cb48ee224d4741cb67eaa1280971bde9150a1edb7797142db7e47","802a8c6c14f2461b8132dfbcda29cbdc91d8acde288b022797765a232e32555a","/Users/chris/Repos/pdisasm/Tools/4am/images/a53734bc1615233e12c1118655ffbd97d32933ac6ca33059fa7f2193f7cd482f"
"images/educational/Alaska (4am crack) disk 8 - New People - Russian America 1781-1819.dsk","bd3c1aac3e9119cf65dc8cc443edbd0da6111704b74cdfa1fcf29090222cb76b","LESSONS","RT0006.APPLE","94eb6d37113cf3b9a8e2fa93aadafa08bac16fdcc578138fd9ace5848fd45a73","6dc9c38c6d99a5ea509b6d977b9729648e17bebf810eb9ef79bee1fcc07e7d01","6e03d304fe44a9492d92bf1fced61bde6f000f10a851f9a9d06dde11048de69c","72cd81575a7dfd00093d4636232f662ac486851600c5ffc0b029de7a0d613b06","/Users/chris/Repos/pdisasm/Tools/4am/images/bd3c1aac3e9119cf65dc8cc443edbd0da6111704b74cdfa1fcf29090222cb76b"
"images/educational/Solar Reading Flight 1 - Saturn (4am crack).zip!Solar Reading Flight 1 - Saturn (4am crack)/Solar Reading Flight 1 - Saturn (4am crack).dsk","3ce7b75596794b6e460dd095d77274b60fb44ee4598da8aeee2467bd12307f22","SATURN","SYSTEM.APPLE","49b1bbbd162e00df30a59b10aa591032e16b0fa5fec88512053827339b96383e","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","5b9a1623b5d20f9b5707d5b0cd884b0b26546e1889ebb0ec9d17d4dc59de2e83","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/3ce7b75596794b6e460dd095d77274b60fb44ee4598da8aeee2467bd12307f22"
"images/educational/Writing Skills volume 2 (4am crack) disk 1.dsk","e5627709ac0a7f266a8808535c20a3e5b0a8ed7cbaedf2404e29e98434d891d2","WS","SYSTEM.APPLE","47ffb6efa0d0047b8f37b5cb814eca7772af2ddec3e6e6522332992ef4aec70b","ef890517c1eb403c6029ac1063aac4c197ca4617995f7eaa964f8bcc9e688844","849fd458c412a5a8d64b50b33482f92ebade2106505ba1938c10f3c18659dc02","c0a8816dc817ceef784b8672328d621e5220e875edd899df4e1fdac500aa847a","/Users/chris/Repos/pdisasm/Tools/4am/images/e5627709ac0a7f266a8808535c20a3e5b0a8ed7cbaedf2404e29e98434d891d2"
"images/educational/Mixed Number Concepts (4am crack).zip!Mixed Number Concepts (4am crack)/Mixed Number Concepts (4am crack) side B - tests.dsk","02f9ab16b2c12a73f60ccf4026e8cdeb7f01522643770c2aa9138701b9c39191","BFRAC","SYSTEM.APPLE","2443c23e7538ebfc0227525e4a80878dfae0b96a8a445cb1c4b4332f433a8ae6","ef890517c1eb403c6029ac1063aac4c197ca4617995f7eaa964f8bcc9e688844","e5d5b7efb9517fabd9ceda1a80e244f0cbe59dc1b3421364367dc270f0d7f926","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/02f9ab16b2c12a73f60ccf4026e8cdeb7f01522643770c2aa9138701b9c39191"
"images/educational/Mixed Number Concepts (4am crack).zip!Mixed Number Concepts (4am crack)/Mixed Number Concepts (4am crack) side A - lessons.dsk","1e08098932ee5f4c5b07b908e5ffed0960476ffd1e1a52e8b24ee3ac2d9ab75f","BFRAC","SYSTEM.APPLE","2443c23e7538ebfc0227525e4a80878dfae0b96a8a445cb1c4b4332f433a8ae6","ef890517c1eb403c6029ac1063aac4c197ca4617995f7eaa964f8bcc9e688844","a086f8ec93ba0ace22eec8f255da81d2c365788e3e7c24498f64d65b61b99fd4","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/1e08098932ee5f4c5b07b908e5ffed0960476ffd1e1a52e8b24ee3ac2d9ab75f"
"images/educational/Geometric Figures - Angles and Right Angles (4am crack).zip!Geometric Figures - Angles and Right Angles (4am crack)/Geometric Figures - Angles and Right Angles (4am crack).dsk","d1da608b574c7c5de4b3f9f3ae80530f804f79aeec3ecca503623146fda347b9","SYSMAS","SYSTEM.APPLE","2d9d547e62a2b566b2cb2a26f311b321ab1d95a06cf6aaa68d1e9930fdd6b40d","98eb236ebae21950de87485bd83256642a73bb0727aae60d2cbbaf97165c6e15","1f4ab0662f085269e76c315b2cd1ddea6fba56b84da34249f0eed97af3ffc7f6","048c089e53438cc7066a73065409827ee44a382c798ce3718897716279cfc3dc","/Users/chris/Repos/pdisasm/Tools/4am/images/d1da608b574c7c5de4b3f9f3ae80530f804f79aeec3ecca503623146fda347b9"
"images/educational/Simplest Form of a Fraction (4am crack).zip!Simplest Form of a Fraction (4am crack)/Simplest Form of a Fraction (4am crack).dsk","7719d49b1bb9db7be8559a3e179362076c99c60970848a0a067b7faed7df3d74","SYSMAS","SYSTEM.APPLE","2d9d547e62a2b566b2cb2a26f311b321ab1d95a06cf6aaa68d1e9930fdd6b40d","98eb236ebae21950de87485bd83256642a73bb0727aae60d2cbbaf97165c6e15","1f4ab0662f085269e76c315b2cd1ddea6fba56b84da34249f0eed97af3ffc7f6","048c089e53438cc7066a73065409827ee44a382c798ce3718897716279cfc3dc","/Users/chris/Repos/pdisasm/Tools/4am/images/7719d49b1bb9db7be8559a3e179362076c99c60970848a0a067b7faed7df3d74"
"images/educational/Basic Fraction Concepts (4am crack).zip!Basic Fraction Concepts (4am crack)/Basic Fraction Concepts (4am crack) side B.dsk","d85527f6a6840937100bef852566d5a93d34d521e75c466271fb9d6b26e9bb4e","FRAC1","SYSTEM.APPLE","2443c23e7538ebfc0227525e4a80878dfae0b96a8a445cb1c4b4332f433a8ae6","ef890517c1eb403c6029ac1063aac4c197ca4617995f7eaa964f8bcc9e688844","e5d5b7efb9517fabd9ceda1a80e244f0cbe59dc1b3421364367dc270f0d7f926","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/d85527f6a6840937100bef852566d5a93d34d521e75c466271fb9d6b26e9bb4e"
"images/educational/Improper Fractions (4am crack).zip!Improper Fractions (4am crack)/Improper Fractions (4am crack).dsk","eb5303e328d6b0a3c5b05762f3eb999e6c4c4526bc739294015b25e23463437a","4FR-01","SYSTEM.APPLE","2d9d547e62a2b566b2cb2a26f311b321ab1d95a06cf6aaa68d1e9930fdd6b40d","98eb236ebae21950de87485bd83256642a73bb0727aae60d2cbbaf97165c6e15","1f4ab0662f085269e76c315b2cd1ddea6fba56b84da34249f0eed97af3ffc7f6","048c089e53438cc7066a73065409827ee44a382c798ce3718897716279cfc3dc","/Users/chris/Repos/pdisasm/Tools/4am/images/eb5303e328d6b0a3c5b05762f3eb999e6c4c4526bc739294015b25e23463437a"
"images/educational/Fractions- Basic Skills (4am crack).zip!Fractions- Basic Skills (4am crack)/Fractions- Basic Skills (4am crack).dsk","5af16a115eba1f4ed6dc00a67b2fb1d7592dba48416f4c440a4261bddfeb27d1","FB","SYSTEM.APPLE","67adc957afa1fc3cae9177ef42846ea1c31fd44f5a00e0694f63acafd248aed5","3189798e4f598903441f35941277fa9d412ea0cba298e662923f8e2e50003f29","055c258dc906ad9e3034bc86ff4c2d35ffc6b76c12b7ede91ef155bc35e91a7c","048c089e53438cc7066a73065409827ee44a382c798ce3718897716279cfc3dc","/Users/chris/Repos/pdisasm/Tools/4am/images/5af16a115eba1f4ed6dc00a67b2fb1d7592dba48416f4c440a4261bddfeb27d1"
"images/educational/Writing Skills volume 5 (4am crack) disk 1.dsk","d8487e2cd4c9e014610fd39cb98b755b1033f168daced2e5b48ac4906450e758","WS","SYSTEM.APPLE","47ffb6efa0d0047b8f37b5cb814eca7772af2ddec3e6e6522332992ef4aec70b","ef890517c1eb403c6029ac1063aac4c197ca4617995f7eaa964f8bcc9e688844","849fd458c412a5a8d64b50b33482f92ebade2106505ba1938c10f3c18659dc02","a3b34e02c87e7aa3f03961efdb95039b40254516eed8fcd3ddf78dbdd3724abf","/Users/chris/Repos/pdisasm/Tools/4am/images/d8487e2cd4c9e014610fd39cb98b755b1033f168daced2e5b48ac4906450e758"
"images/educational/Game Frame One (4am crack) Shafts and Stairs.dsk","179b94ab06ec145e3b9bc841cac98670e9782199ff85c1a9b4af11273f49647e","GAME","SYSTEM.APPLE","49b1bbbd162e00df30a59b10aa591032e16b0fa5fec88512053827339b96383e","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","85a4cd902d1cb48ee224d4741cb67eaa1280971bde9150a1edb7797142db7e47","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/179b94ab06ec145e3b9bc841cac98670e9782199ff85c1a9b4af11273f49647e"
"images/educational/Multiplication Two-Digit Numbers No Renaming (4am crack).zip!Multiplication Two-Digit Numbers No Renaming (4am crack)/Multiplication Two-Digit Numbers No Renaming (4am crack).dsk","11d2bbd3cf6f616c6c2c2f1b46871ce0b61ca687c946fc652f88b03370bb60d5","SYSMAS","SYSTEM.APPLE","2d9d547e62a2b566b2cb2a26f311b321ab1d95a06cf6aaa68d1e9930fdd6b40d","98eb236ebae21950de87485bd83256642a73bb0727aae60d2cbbaf97165c6e15","1f4ab0662f085269e76c315b2cd1ddea6fba56b84da34249f0eed97af3ffc7f6","048c089e53438cc7066a73065409827ee44a382c798ce3718897716279cfc3dc","/Users/chris/Repos/pdisasm/Tools/4am/images/11d2bbd3cf6f616c6c2c2f1b46871ce0b61ca687c946fc652f88b03370bb60d5"
"images/educational/Multiplication Two-Digit Numbers with Renaming (4am crack).zip!Multiplication Two-Digit Numbers with Renaming (4am crack)/Multiplication Two-Digit Numbers with Renaming (4am crack).dsk","7327e78a33c638d57fd177c7c4050f6ff1f167eda02a636cf212494386a3fc59","SYSMAS","SYSTEM.APPLE","2d9d547e62a2b566b2cb2a26f311b321ab1d95a06cf6aaa68d1e9930fdd6b40d","98eb236ebae21950de87485bd83256642a73bb0727aae60d2cbbaf97165c6e15","1f4ab0662f085269e76c315b2cd1ddea6fba56b84da34249f0eed97af3ffc7f6","048c089e53438cc7066a73065409827ee44a382c798ce3718897716279cfc3dc","/Users/chris/Repos/pdisasm/Tools/4am/images/7327e78a33c638d57fd177c7c4050f6ff1f167eda02a636cf212494386a3fc59"
"images/educational/Grammar Gremlins 800K (4am crack) work disk.dsk","c94df43136018c6d39bd21c3935d0cd643a4746681385884be3032be4e2bacd4","GGWORK","SYSTEM.APPLE","2d9d547e62a2b566b2cb2a26f311b321ab1d95a06cf6aaa68d1e9930fdd6b40d","98eb236ebae21950de87485bd83256642a73bb0727aae60d2cbbaf97165c6e15","1f4ab0662f085269e76c315b2cd1ddea6fba56b84da34249f0eed97af3ffc7f6","048c089e53438cc7066a73065409827ee44a382c798ce3718897716279cfc3dc","/Users/chris/Repos/pdisasm/Tools/4am/images/c94df43136018c6d39bd21c3935d0cd643a4746681385884be3032be4e2bacd4"
"images/educational/Comprehension (Prescription Learning) (4am crack) disk 8.dsk","3e757388898a5b951a35073ee2cf5f38bcd4d2960541df525f56e1fcbf1e61bc","BLANK","SYSTEM.APPLE","2443c23e7538ebfc0227525e4a80878dfae0b96a8a445cb1c4b4332f433a8ae6","ef890517c1eb403c6029ac1063aac4c197ca4617995f7eaa964f8bcc9e688844","1e5b7ec8369f6abe0d13a1b64e376e26f1cc94647f159f04bf9a85937bfcba4d","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/3e757388898a5b951a35073ee2cf5f38bcd4d2960541df525f56e1fcbf1e61bc"
"images/educational/Game Frame One (4am crack) Smileage.dsk","8f58c3bf153dc9111ce6b68059faa29546429ba26e583d34b58a4afd7f91dbba","GAME","SYSTEM.APPLE","49b1bbbd162e00df30a59b10aa591032e16b0fa5fec88512053827339b96383e","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","85a4cd902d1cb48ee224d4741cb67eaa1280971bde9150a1edb7797142db7e47","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/8f58c3bf153dc9111ce6b68059faa29546429ba26e583d34b58a4afd7f91dbba"
"images/educational/Basic Division Facts - Dividends to 25 - Factors to 5 (4am crack).zip!Basic Division Facts - Dividends to 25 - Factors to 5 (4am crack)/Basic Division Facts - Dividends to 25 - Factors to 5 (4am crack).dsk","ea0d3eef47e9b6d82ebc7d7fb25c70b1343e0dbb3b6393fbabd4f392cefc94ab","IM3-08","SYSTEM.APPLE","2d9d547e62a2b566b2cb2a26f311b321ab1d95a06cf6aaa68d1e9930fdd6b40d","98eb236ebae21950de87485bd83256642a73bb0727aae60d2cbbaf97165c6e15","1f4ab0662f085269e76c315b2cd1ddea6fba56b84da34249f0eed97af3ffc7f6","048c089e53438cc7066a73065409827ee44a382c798ce3718897716279cfc3dc","/Users/chris/Repos/pdisasm/Tools/4am/images/ea0d3eef47e9b6d82ebc7d7fb25c70b1343e0dbb3b6393fbabd4f392cefc94ab"
"images/educational/Alaska (4am crack) disk 6 - First People - Alaska's Natives questions.dsk","fc40383d4655956b762db0567552ec8992e3430d94c8cd761d15ff0a1d7452f4","ASKERS","RT0006.APPLE","94eb6d37113cf3b9a8e2fa93aadafa08bac16fdcc578138fd9ace5848fd45a73","6dc9c38c6d99a5ea509b6d977b9729648e17bebf810eb9ef79bee1fcc07e7d01","6e03d304fe44a9492d92bf1fced61bde6f000f10a851f9a9d06dde11048de69c","72cd81575a7dfd00093d4636232f662ac486851600c5ffc0b029de7a0d613b06","/Users/chris/Repos/pdisasm/Tools/4am/images/fc40383d4655956b762db0567552ec8992e3430d94c8cd761d15ff0a1d7452f4"
"images/educational/Roman Numerals Numbers from 1 to 100 (4am crack).zip!Roman Numerals Numbers from 1 to 100 (4am crack)/Roman Numerals Numbers from 1 to 100 (4am crack).dsk","7d2a64b94b13ad03060a5c5d7b418d322c7484a38c7e59c025e3e72018a8a577","4PV-01","SYSTEM.APPLE","2d9d547e62a2b566b2cb2a26f311b321ab1d95a06cf6aaa68d1e9930fdd6b40d","98eb236ebae21950de87485bd83256642a73bb0727aae60d2cbbaf97165c6e15","1f4ab0662f085269e76c315b2cd1ddea6fba56b84da34249f0eed97af3ffc7f6","048c089e53438cc7066a73065409827ee44a382c798ce3718897716279cfc3dc","/Users/chris/Repos/pdisasm/Tools/4am/images/7d2a64b94b13ad03060a5c5d7b418d322c7484a38c7e59c025e3e72018a8a577"
"images/educational/Mindscape's Reading Workshop- Grade 5 (4am crack).zip!Mindscape's Reading Workshop- Grade 5 (4am crack)/Mindscape's Reading Workshop- Grade 5 (4am crack) disk 3A.dsk","c49823f470a13a7691b36d4b3709015ca5ccee9f7754164c8d5f0a6325397d71","TEXT","SYSTEM.APPLE","b0d6ae9829da793cf605ae4cfc09b229f8130cd46a53db451eed226d8a986873","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","85a4cd902d1cb48ee224d4741cb67eaa1280971bde9150a1edb7797142db7e47","802a8c6c14f2461b8132dfbcda29cbdc91d8acde288b022797765a232e32555a","/Users/chris/Repos/pdisasm/Tools/4am/images/c49823f470a13a7691b36d4b3709015ca5ccee9f7754164c8d5f0a6325397d71"
"images/educational/Mindscape's Reading Workshop- Grade 5 (4am crack).zip!Mindscape's Reading Workshop- Grade 5 (4am crack)/Mindscape's Reading Workshop- Grade 5 (4am crack) disk 2A.dsk","d1ae72bb77c71e5814e26d7a659bf09b26b55ba3929ff5b6a4cccc257907a3bf","TEXT","SYSTEM.APPLE","b0d6ae9829da793cf605ae4cfc09b229f8130cd46a53db451eed226d8a986873","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","85a4cd902d1cb48ee224d4741cb67eaa1280971bde9150a1edb7797142db7e47","802a8c6c14f2461b8132dfbcda29cbdc91d8acde288b022797765a232e32555a","/Users/chris/Repos/pdisasm/Tools/4am/images/d1ae72bb77c71e5814e26d7a659bf09b26b55ba3929ff5b6a4cccc257907a3bf"
"images/educational/Mindscape's Reading Workshop- Grade 5 (4am crack).zip!Mindscape's Reading Workshop- Grade 5 (4am crack)/Mindscape's Reading Workshop- Grade 5 (4am crack) disk 1A.dsk","de054e94bca899eb5332f820248f4698aec29d533f1cd76ef24c547b90561aca","TEXT","SYSTEM.APPLE","b0d6ae9829da793cf605ae4cfc09b229f8130cd46a53db451eed226d8a986873","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","85a4cd902d1cb48ee224d4741cb67eaa1280971bde9150a1edb7797142db7e47","802a8c6c14f2461b8132dfbcda29cbdc91d8acde288b022797765a232e32555a","/Users/chris/Repos/pdisasm/Tools/4am/images/de054e94bca899eb5332f820248f4698aec29d533f1cd76ef24c547b90561aca"
"images/educational/Mindscape's Reading Workshop- Grade 5 (4am crack).zip!Mindscape's Reading Workshop- Grade 5 (4am crack)/Mindscape's Reading Workshop- Grade 5 (4am crack) disk 4 - toolkit.dsk","3bf5e593920c918984c531b40f206ee880868c8e834abed4b2de47901c4f0c29","TOOLKIT","SYSTEM.APPLE","7f4b73233346ce1c7030c6ca14f2a2366a49256baa4301c280d59df8d9791efe","ef890517c1eb403c6029ac1063aac4c197ca4617995f7eaa964f8bcc9e688844","d46a993e4deb6f12c8ddece9b864f988eb0b5c2518e867dc13546cf578f36793","802a8c6c14f2461b8132dfbcda29cbdc91d8acde288b022797765a232e32555a","/Users/chris/Repos/pdisasm/Tools/4am/images/3bf5e593920c918984c531b40f206ee880868c8e834abed4b2de47901c4f0c29"
"images/educational/Addition (Prescription Learning) (4am crack) disk 8.dsk","7b1cf3cd269f5d3341996e211dffdb6706a3d62247ff789fe192d0b375a607c7","CLASMTH","SYSTEM.APPLE","2443c23e7538ebfc0227525e4a80878dfae0b96a8a445cb1c4b4332f433a8ae6","ef890517c1eb403c6029ac1063aac4c197ca4617995f7eaa964f8bcc9e688844","d1879dacf33d8a31dd2c6746e1b10f727a1964016d6853198ab7ab5bf77b72ed","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/7b1cf3cd269f5d3341996e211dffdb6706a3d62247ff789fe192d0b375a607c7"
"images/educational/Reading Workshop - Running Free (4am crack).zip!Reading Workshop - Running Free (4am crack)/Reading Workshop - Running Free (4am crack) disk D-1.dsk","1afe28ba1ec564e2a8132686ef47e5f8d6f09c2d0a37d5ec0e817636a8e6b110","TEXT","SYSTEM.APPLE","b0d6ae9829da793cf605ae4cfc09b229f8130cd46a53db451eed226d8a986873","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","85a4cd902d1cb48ee224d4741cb67eaa1280971bde9150a1edb7797142db7e47","802a8c6c14f2461b8132dfbcda29cbdc91d8acde288b022797765a232e32555a","/Users/chris/Repos/pdisasm/Tools/4am/images/1afe28ba1ec564e2a8132686ef47e5f8d6f09c2d0a37d5ec0e817636a8e6b110"
"images/educational/Reading Workshop - Running Free (4am crack).zip!Reading Workshop - Running Free (4am crack)/Reading Workshop - Running Free (4am crack) disk B-1.dsk","a649e43affb8d774d43240a4b7e0d50174893bdf26de11ac95b099037a29a173","TEXT","SYSTEM.APPLE","b0d6ae9829da793cf605ae4cfc09b229f8130cd46a53db451eed226d8a986873","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","85a4cd902d1cb48ee224d4741cb67eaa1280971bde9150a1edb7797142db7e47","802a8c6c14f2461b8132dfbcda29cbdc91d8acde288b022797765a232e32555a","/Users/chris/Repos/pdisasm/Tools/4am/images/a649e43affb8d774d43240a4b7e0d50174893bdf26de11ac95b099037a29a173"
"images/educational/Reading Workshop - Running Free (4am crack).zip!Reading Workshop - Running Free (4am crack)/Reading Workshop - Running Free (4am crack) disk C-1.dsk","32a681bb26f1bf38e5a324c92d3bd9c4965e90fa27f353ff991276bdb62e7c14","TEXT","SYSTEM.APPLE","b0d6ae9829da793cf605ae4cfc09b229f8130cd46a53db451eed226d8a986873","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","85a4cd902d1cb48ee224d4741cb67eaa1280971bde9150a1edb7797142db7e47","802a8c6c14f2461b8132dfbcda29cbdc91d8acde288b022797765a232e32555a","/Users/chris/Repos/pdisasm/Tools/4am/images/32a681bb26f1bf38e5a324c92d3bd9c4965e90fa27f353ff991276bdb62e7c14"
"images/educational/Reading Workshop - Running Free (4am crack).zip!Reading Workshop - Running Free (4am crack)/Reading Workshop - Running Free (4am crack) disk A-1.dsk","41926cc18b90a2f1838bbc53e8ae6d728c8cfa76121d2740c29e4e2b95d6deb0","TEXT","SYSTEM.APPLE","b0d6ae9829da793cf605ae4cfc09b229f8130cd46a53db451eed226d8a986873","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","85a4cd902d1cb48ee224d4741cb67eaa1280971bde9150a1edb7797142db7e47","802a8c6c14f2461b8132dfbcda29cbdc91d8acde288b022797765a232e32555a","/Users/chris/Repos/pdisasm/Tools/4am/images/41926cc18b90a2f1838bbc53e8ae6d728c8cfa76121d2740c29e4e2b95d6deb0"
"images/educational/Geometric Figures - Circles, Radius, Diameter (4am crack).zip!Geometric Figures - Circles, Radius, Diameter (4am crack)/Geometric Figures - Circles, Radius, Diameter (4am crack).dsk","37a9070316a818c6b3408e5b14c098f01655a28ff75e16aa245bdc6468017086","4GC-02","SYSTEM.APPLE","2d9d547e62a2b566b2cb2a26f311b321ab1d95a06cf6aaa68d1e9930fdd6b40d","98eb236ebae21950de87485bd83256642a73bb0727aae60d2cbbaf97165c6e15","1f4ab0662f085269e76c315b2cd1ddea6fba56b84da34249f0eed97af3ffc7f6","048c089e53438cc7066a73065409827ee44a382c798ce3718897716279cfc3dc","/Users/chris/Repos/pdisasm/Tools/4am/images/37a9070316a818c6b3408e5b14c098f01655a28ff75e16aa245bdc6468017086"
"images/educational/Subtraction (Prescription Learning) (4am crack) disk 7.dsk","ca5ce80d1fe2770d4b3aca65a57928d2516a34d52b554e8978fbdfc427d71bf2","CLASMTH","SYSTEM.APPLE","7ce54508b9f1564c47d1db921b530c9702c6e91cee177ccbf89bc40f88a1bd5f","02f0576644c3c2d30ef8671fc8fba306a8123a3661e896eaac5393bc5a7c8a14","8c07c18fe5803ebde4878e8bf511ce3c8969f353498a1007331fe9e322ad5cef","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/ca5ce80d1fe2770d4b3aca65a57928d2516a34d52b554e8978fbdfc427d71bf2"
"images/educational/Addition of Fractions - Common Denominators (4am crack).zip!Addition of Fractions - Common Denominators (4am crack)/Addition of Fractions - Common Denominators (4am crack).dsk","f31935dd94bfd12485b5dcc33979f336dd0de3cc2b447fb3b5cc333b69cec0b1","SYSMAS","SYSTEM.APPLE","2d9d547e62a2b566b2cb2a26f311b321ab1d95a06cf6aaa68d1e9930fdd6b40d","98eb236ebae21950de87485bd83256642a73bb0727aae60d2cbbaf97165c6e15","1f4ab0662f085269e76c315b2cd1ddea6fba56b84da34249f0eed97af3ffc7f6","048c089e53438cc7066a73065409827ee44a382c798ce3718897716279cfc3dc","/Users/chris/Repos/pdisasm/Tools/4am/images/f31935dd94bfd12485b5dcc33979f336dd0de3cc2b447fb3b5cc333b69cec0b1"
"images/educational/Subtraction (Prescription Learning) (4am crack) disk 6.dsk","50a301a5c88cc3fbe442152faeb7881592db3d4e5601fb0eb281f5e7780cbcd1","CLASMTH","SYSTEM.APPLE","7ce54508b9f1564c47d1db921b530c9702c6e91cee177ccbf89bc40f88a1bd5f","02f0576644c3c2d30ef8671fc8fba306a8123a3661e896eaac5393bc5a7c8a14","8c07c18fe5803ebde4878e8bf511ce3c8969f353498a1007331fe9e322ad5cef","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/50a301a5c88cc3fbe442152faeb7881592db3d4e5601fb0eb281f5e7780cbcd1"
"images/educational/Easy Graph II (4am crack).zip!Easy Graph II (4am crack)/Easy Graph II (4am crack) disk 2 - Tool.dsk","bd9dd9b12c99f645b9354aad119dc36af7f9bb88798329b517b854caf880480e","EGPROG","SYSTEM.APPLE","49f00c76ef90887cb8c49cfeee8f9f804cab505ea3d5282b910d5a08e8750a2e","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","05dc27c0bacfca3dd281f203f5e8415771d91790657c5a6576e1152fd92086aa","187b52d6d145a848d9dcb28d20513e6ba34a3f6a039b1ea2fe3203159f1cf141","/Users/chris/Repos/pdisasm/Tools/4am/images/bd9dd9b12c99f645b9354aad119dc36af7f9bb88798329b517b854caf880480e"
"images/educational/Easy Graph II (4am crack).zip!Easy Graph II (4am crack)/Easy Graph II (4am crack) disk 1 - Tutorial.dsk","a31c72e4426c650288816fd10e9e547e7621dd63104a54e069d4993f2714aaed","GRAFM","SYSTEM.APPLE","49f00c76ef90887cb8c49cfeee8f9f804cab505ea3d5282b910d5a08e8750a2e","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","73b1dc2c8b31f43fa61b657f169f662cefb17143adc5d85f862872c9859b8e00","b97ab98130f6bea6adcc9cacee96fc4ec31fbd8fa41479dad2eba0ebb7f88803","/Users/chris/Repos/pdisasm/Tools/4am/images/a31c72e4426c650288816fd10e9e547e7621dd63104a54e069d4993f2714aaed"
"images/educational/Multiplication One-Digit x Two-Digit No Renaming (4am crack).zip!Multiplication One-Digit x Two-Digit No Renaming (4am crack)/Multiplication One-Digit x Two-Digit No Renaming (4am crack).dsk","e6b8407dd9e55484d3950b0aca11ff8250cbb3a0c0c41ba9b4b49fd232069c4b","IM3-10","SYSTEM.APPLE","2d9d547e62a2b566b2cb2a26f311b321ab1d95a06cf6aaa68d1e9930fdd6b40d","98eb236ebae21950de87485bd83256642a73bb0727aae60d2cbbaf97165c6e15","1f4ab0662f085269e76c315b2cd1ddea6fba56b84da34249f0eed97af3ffc7f6","048c089e53438cc7066a73065409827ee44a382c798ce3718897716279cfc3dc","/Users/chris/Repos/pdisasm/Tools/4am/images/e6b8407dd9e55484d3950b0aca11ff8250cbb3a0c0c41ba9b4b49fd232069c4b"
"images/educational/Alaska (4am crack) disk 9 - New People - Russian America 1820-1867.dsk","4aaaf487ab88fda35411663364e7d5a66f0f887eac7c610d430df0aedb7763ff","LESSONS","RT0006.APPLE","94eb6d37113cf3b9a8e2fa93aadafa08bac16fdcc578138fd9ace5848fd45a73","6dc9c38c6d99a5ea509b6d977b9729648e17bebf810eb9ef79bee1fcc07e7d01","6e03d304fe44a9492d92bf1fced61bde6f000f10a851f9a9d06dde11048de69c","72cd81575a7dfd00093d4636232f662ac486851600c5ffc0b029de7a0d613b06","/Users/chris/Repos/pdisasm/Tools/4am/images/4aaaf487ab88fda35411663364e7d5a66f0f887eac7c610d430df0aedb7763ff"
