"Source","ImageSHA256","VolumeName","InterpreterFilename","InterpreterSHA256","PascalSHA256","LibrarySHA256","BootBlocksSHA256","ResultDirectory"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/educational/algebra mentor.zip!Algebra Mentor Student Disk 5-A.dsk","6a594d0b6e222f7417ba483e6c6cce4c00ba5c3f0e82eb04470d729592d1c584","A1015","SYSTEM.APPLE","67adc957afa1fc3cae9177ef42846ea1c31fd44f5a00e0694f63acafd248aed5","3189798e4f598903441f35941277fa9d412ea0cba298e662923f8e2e50003f29","0ac8e37ac30e7d04935233444b0c193d983b3dae5797ac0511a6dfc8d1db5291","ec2b0592ecb4866aa91051e43b23b9734480e9d3f5e93e82e765f5275f651049","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/6a594d0b6e222f7417ba483e6c6cce4c00ba5c3f0e82eb04470d729592d1c584"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/educational/algebra mentor.zip!Algebra Mentor Test Generator.dsk","029a6152cf41f78c853f6bc6faa63823ed1304c61c33b9c9c59165aefc0b9868","A101Q","SYSTEM.APPLE","67adc957afa1fc3cae9177ef42846ea1c31fd44f5a00e0694f63acafd248aed5","3189798e4f598903441f35941277fa9d412ea0cba298e662923f8e2e50003f29","9c0848cf9a97b336ef41f44bae92a71e80dd3c9ea59f70af909522d53724fcd3","048c089e53438cc7066a73065409827ee44a382c798ce3718897716279cfc3dc","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/029a6152cf41f78c853f6bc6faa63823ed1304c61c33b9c9c59165aefc0b9868"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/educational/algebra mentor.zip!Algebra Mentor Student Disk 7-A.dsk","2c7556853014cae96c132d5f520094b226776372c97a30e8aa4f74600751ef0e","A1017","SYSTEM.APPLE","67adc957afa1fc3cae9177ef42846ea1c31fd44f5a00e0694f63acafd248aed5","3189798e4f598903441f35941277fa9d412ea0cba298e662923f8e2e50003f29","0ac8e37ac30e7d04935233444b0c193d983b3dae5797ac0511a6dfc8d1db5291","33bc19fa31aeae899c0d24964341b7ded1e67949434ef25152c3eadd17ccad05","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/2c7556853014cae96c132d5f520094b226776372c97a30e8aa4f74600751ef0e"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/educational/algebra mentor.zip!Algebra Mentor Student Disk 5-B.dsk","b0c101209f44732df1130c2ec80b5fd95e9bac59e5afb4b03b63284fdd22e3ba","A1015","SYSTEM.APPLE","67adc957afa1fc3cae9177ef42846ea1c31fd44f5a00e0694f63acafd248aed5","3189798e4f598903441f35941277fa9d412ea0cba298e662923f8e2e50003f29","0ac8e37ac30e7d04935233444b0c193d983b3dae5797ac0511a6dfc8d1db5291","01fa50c418c5a827a030e03e28603e32427e95c877331cb6b15bb4a33087969a","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/b0c101209f44732df1130c2ec80b5fd95e9bac59e5afb4b03b63284fdd22e3ba"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/educational/algebra mentor.zip!Algebra Mentor Student Disk 1-B.dsk","61a348f1e1da6e84354098908e4ef3acf70b7ba14a43c53d2b5027646b926b7e","A1011","SYSTEM.APPLE","63c1c07794a1ab9e0965f68393001f5fc1fff55fe3b7cc6aa7fb12bf66f35097","2ec2736219293eb985f5da6faa66c76606ea981f4984aba3d1b2131fc6117f2c","0ac8e37ac30e7d04935233444b0c193d983b3dae5797ac0511a6dfc8d1db5291","ec2b0592ecb4866aa91051e43b23b9734480e9d3f5e93e82e765f5275f651049","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/61a348f1e1da6e84354098908e4ef3acf70b7ba14a43c53d2b5027646b926b7e"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/educational/algebra mentor.zip!Algebra Mentor Student Disk 3-A.dsk","956ecfeac88ad72666bf80961170a676b59d3ba239c46e303c7933f27a30c3b4","A1013","SYSTEM.APPLE","67adc957afa1fc3cae9177ef42846ea1c31fd44f5a00e0694f63acafd248aed5","3189798e4f598903441f35941277fa9d412ea0cba298e662923f8e2e50003f29","37c650e378f29de68fffea5ec767b45dd61af19475729200ecef2308d7006628","87c04f66bd4ef7e6c5a1dd7afbcc66af82a7bdb5da40d46e9d266e8bbae64549","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/956ecfeac88ad72666bf80961170a676b59d3ba239c46e303c7933f27a30c3b4"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/educational/algebra mentor.zip!Algebra Mentor Student Disk 1-A.dsk","0e459d1b30602f756850dd11d1e1e1130670ed2f459e92c4a4d71059b673c54d","A1011","SYSTEM.APPLE","67adc957afa1fc3cae9177ef42846ea1c31fd44f5a00e0694f63acafd248aed5","3189798e4f598903441f35941277fa9d412ea0cba298e662923f8e2e50003f29","0ac8e37ac30e7d04935233444b0c193d983b3dae5797ac0511a6dfc8d1db5291","ec2b0592ecb4866aa91051e43b23b9734480e9d3f5e93e82e765f5275f651049","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/0e459d1b30602f756850dd11d1e1e1130670ed2f459e92c4a4d71059b673c54d"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/educational/algebra mentor.zip!Algebra Mentor Student Disk 3-B.dsk","c99de096d8d682ce22c49c4462625ae6aa9cc6e7659f25fc59eeed3abb739249","A1013","SYSTEM.APPLE","63c1c07794a1ab9e0965f68393001f5fc1fff55fe3b7cc6aa7fb12bf66f35097","2ec2736219293eb985f5da6faa66c76606ea981f4984aba3d1b2131fc6117f2c","0ac8e37ac30e7d04935233444b0c193d983b3dae5797ac0511a6dfc8d1db5291","87c04f66bd4ef7e6c5a1dd7afbcc66af82a7bdb5da40d46e9d266e8bbae64549","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/c99de096d8d682ce22c49c4462625ae6aa9cc6e7659f25fc59eeed3abb739249"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/educational/algebra mentor.zip!Algebra Mentor Student Disk 6-A.dsk","c5759ff0e30a2bffaf08f8aed027e5de1fad16112ed1d4742d6f3a42ab24fe03","A1016","SYSTEM.APPLE","67adc957afa1fc3cae9177ef42846ea1c31fd44f5a00e0694f63acafd248aed5","3189798e4f598903441f35941277fa9d412ea0cba298e662923f8e2e50003f29","0ac8e37ac30e7d04935233444b0c193d983b3dae5797ac0511a6dfc8d1db5291","ec2b0592ecb4866aa91051e43b23b9734480e9d3f5e93e82e765f5275f651049","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/c5759ff0e30a2bffaf08f8aed027e5de1fad16112ed1d4742d6f3a42ab24fe03"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/educational/algebra mentor.zip!Algebra Mentor Student Disk 4-B.dsk","5a1079081651c19ea81aebeb202e00d16477bb3097b89320881f96f7c56f7a07","A1014","SYSTEM.APPLE","63c1c07794a1ab9e0965f68393001f5fc1fff55fe3b7cc6aa7fb12bf66f35097","2ec2736219293eb985f5da6faa66c76606ea981f4984aba3d1b2131fc6117f2c","0ac8e37ac30e7d04935233444b0c193d983b3dae5797ac0511a6dfc8d1db5291","87c04f66bd4ef7e6c5a1dd7afbcc66af82a7bdb5da40d46e9d266e8bbae64549","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/5a1079081651c19ea81aebeb202e00d16477bb3097b89320881f96f7c56f7a07"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/educational/algebra mentor.zip!Algebra Mentor Student Disk 6-B.dsk","5b7801aca541c382a5ab509c0814daf852d39e1aa832b535d29452a6272a7055","A1016","SYSTEM.APPLE","63c1c07794a1ab9e0965f68393001f5fc1fff55fe3b7cc6aa7fb12bf66f35097","2ec2736219293eb985f5da6faa66c76606ea981f4984aba3d1b2131fc6117f2c","0ac8e37ac30e7d04935233444b0c193d983b3dae5797ac0511a6dfc8d1db5291","4110002f28fe97ba6534e50090ce14b8c436d5a62a9af88d873c22551fa03608","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/5b7801aca541c382a5ab509c0814daf852d39e1aa832b535d29452a6272a7055"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/educational/algebra mentor.zip!Algebra Mentor Student Disk 4-A.dsk","34ba2b96b10f3d51ec6d87ea2a096f6f54945693bb4d003ff0b0e33c8215e5df","A1014","SYSTEM.APPLE","67adc957afa1fc3cae9177ef42846ea1c31fd44f5a00e0694f63acafd248aed5","3189798e4f598903441f35941277fa9d412ea0cba298e662923f8e2e50003f29","0ac8e37ac30e7d04935233444b0c193d983b3dae5797ac0511a6dfc8d1db5291","ec2b0592ecb4866aa91051e43b23b9734480e9d3f5e93e82e765f5275f651049","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/34ba2b96b10f3d51ec6d87ea2a096f6f54945693bb4d003ff0b0e33c8215e5df"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/educational/algebra mentor.zip!Algebra Mentor Student Disk 2-B.dsk","125553ff74c4a954a2edb79a53083a806ac8f9b1188898d5812fc6f4aee9a68c","A1012","SYSTEM.APPLE","63c1c07794a1ab9e0965f68393001f5fc1fff55fe3b7cc6aa7fb12bf66f35097","2ec2736219293eb985f5da6faa66c76606ea981f4984aba3d1b2131fc6117f2c","0ac8e37ac30e7d04935233444b0c193d983b3dae5797ac0511a6dfc8d1db5291","ec2b0592ecb4866aa91051e43b23b9734480e9d3f5e93e82e765f5275f651049","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/125553ff74c4a954a2edb79a53083a806ac8f9b1188898d5812fc6f4aee9a68c"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/educational/algebra mentor.zip!Algebra Mentor Student Disk 2-A.dsk","655bb6b5c8f81ded6c7bb1d1cb8783908a69322775826ad03dafb1b6515bad6c","A1012","SYSTEM.APPLE","67adc957afa1fc3cae9177ef42846ea1c31fd44f5a00e0694f63acafd248aed5","3189798e4f598903441f35941277fa9d412ea0cba298e662923f8e2e50003f29","37c650e378f29de68fffea5ec767b45dd61af19475729200ecef2308d7006628","87c04f66bd4ef7e6c5a1dd7afbcc66af82a7bdb5da40d46e9d266e8bbae64549","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/655bb6b5c8f81ded6c7bb1d1cb8783908a69322775826ad03dafb1b6515bad6c"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/educational/algebra mentor.zip!Algebra Mentor Instructor Disk.dsk","7b9d7f56b6ea6b3e023953aaf1ac1c4bdb077963969f3aaf32a502e93edb3c2a","A1010","SYSTEM.APPLE","67adc957afa1fc3cae9177ef42846ea1c31fd44f5a00e0694f63acafd248aed5","3189798e4f598903441f35941277fa9d412ea0cba298e662923f8e2e50003f29","02edd18490ede497ef8752ea5d4a7db919e01bae8b490c8d96ddf7614f22f6b5","5cb527b8ebb84cf8388cfd0dee6c618bc230eb43ad294d8e690d2dbc43d602a6","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/7b9d7f56b6ea6b3e023953aaf1ac1c4bdb077963969f3aaf32a502e93edb3c2a"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/educational/typewriter.dsk.gz","55def773792406d74c627cd1a9918629377eeeb180b51dd4c52ca464e86f38da","TW","SYSTEM.APPLE","f7b541b27673739db27deb8f9b9fe4003cb25c4b5fbec905674284f58a6c1286","97a1688dfa2c4838461f8e522b5def79124c6fb53ed022560c9bfffaed12f656","","27ef4428e3bd5abc1ae2530d2d54fe029889eb190a297423cf2960d3ea6958a3","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/55def773792406d74c627cd1a9918629377eeeb180b51dd4c52ca464e86f38da"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/programming/basic/ApplesoftSampler.zip!IIC.WORK2.dsk","d421af787d122eb894bfc241ce22c1fa3709fc28d124b7640a9ca976f45201cb","WORK.40","SYSTEM.APPLE","6ab94396865ed6942ced3b61fe998b3d043d921a7566963dee64f74c48fd876e","efe7629a1794860c2db6919e3f0b3f6e9437c94438626e22dd78d9ac523a55eb","","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/d421af787d122eb894bfc241ce22c1fa3709fc28d124b7640a9ca976f45201cb"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/programming/basic/ApplesoftSampler.zip!IIC.INTRO.dsk","87d8abeb8063c336a9802c4daeddd0a9bd705d2db11dd5d074ad2106a2a969e3","KBDRUN","SYSTEM.APPLE","8fb30ba2a7b54d49b55536d13db8252d192f230df14a2f0eba5a8830c9fe1c2e","e44ba3e9ef9840bec2b28407a825d29f9fb3e0cc1c84f137fa0c887489e21af6","862907fd5077ab1de60cb947821ccb15ddfe90c4fb591345301c9764a173a7a1","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/87d8abeb8063c336a9802c4daeddd0a9bd705d2db11dd5d074ad2106a2a969e3"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/programming/basic/ApplesoftSampler.zip!IIC.WORK1.dsk","5ae7e1839f62b682576610bc711c53c341feb6fa4523ef12ed84d8b8c2128f83","WORK.80","SYSTEM.APPLE","6ab94396865ed6942ced3b61fe998b3d043d921a7566963dee64f74c48fd876e","efe7629a1794860c2db6919e3f0b3f6e9437c94438626e22dd78d9ac523a55eb","","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/5ae7e1839f62b682576610bc711c53c341feb6fa4523ef12ed84d8b8c2128f83"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/programming/basic/ApplesoftSampler.zip!IIC.LOGO.dsk","be992edd7647a17fcae39d4ae88e60c62aa258cc4537617854b60fbb2bdc9554","LOGORUN","SYSTEM.APPLE","8fb30ba2a7b54d49b55536d13db8252d192f230df14a2f0eba5a8830c9fe1c2e","e44ba3e9ef9840bec2b28407a825d29f9fb3e0cc1c84f137fa0c887489e21af6","53534a6f9b4374c5b562658758b4795329b39335207c74c60ecd659656d53c38","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/be992edd7647a17fcae39d4ae88e60c62aa258cc4537617854b60fbb2bdc9554"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/programming/logo/logo2.sdk","9291124fdd35d7943e3079492cfcb19c24130cc6d823c6c7fd94e45e44be97e5","LGRUN2","SYSTEM.APPLE","8fb30ba2a7b54d49b55536d13db8252d192f230df14a2f0eba5a8830c9fe1c2e","e44ba3e9ef9840bec2b28407a825d29f9fb3e0cc1c84f137fa0c887489e21af6","8fb6a2b89d260d47da34410568265db3a3c80925a1de8ca2a7ef82855c1ac2e8","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/9291124fdd35d7943e3079492cfcb19c24130cc6d823c6c7fd94e45e44be97e5"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/games/misc/racter.dsk.gz","ff67430e97787028b3c17e47460258805b4b30ab7372e01ccec950683223ec8d","RACTER","SYSTEM.APPLE","303e6e8d16efd87b05f86214744fc4a768fe3357092eb8c41d0f5c28e1c86453","fb5421152940287c0c0c49d4c5b9b50074d7f33722b5c8c5d1a44acc2d537657","85a4cd902d1cb48ee224d4741cb67eaa1280971bde9150a1edb7797142db7e47","df654f133f1e6fb48268ce32d9b20a10efda92ff3f1c9f0bd66371a42830085e","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/ff67430e97787028b3c17e47460258805b4b30ab7372e01ccec950683223ec8d"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/games/misc/high_stakes.dsk.gz","4079369a95fd320959b3baf8b6a668d429a0e3291820cb6ddf42d9be8027c461","G1","SYSTEM.APPLE","be03ed4a17e4a28c1a11e0268ec73ff69516b432e513feedd2b24710b8dc7419","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","c2182744860e3cb1a2057518596223ed0b4f8abea36fa174f1608d823d609ac9","d153d92d70312cfe7fd35df4bf405d6c1a5c1fbd203a1163b35ca6ef369d649d","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/4079369a95fd320959b3baf8b6a668d429a0e3291820cb6ddf42d9be8027c461"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/games/rpg/wiz_plus/wiz_plus.gz","90233f089f52c22e2da4a86ac4518015112e22cf7d6498548b3c9cf0a9db527c","WIZPLS","RTSTND.APPLE","c8fce08c8a30307d4b2bb7c3cd2534006840025b4813e0231994800a0061a606","aaa96b0c5648f67d1217e6cbbba76e5447531a0cfed515a49adcc6148e7b6220","02c81bbb9b867a984775c71bea5eb8d149b51864cbfdfae66bde5f9d3b42bd50","2ffb04276585facf6703ba691cfbc0cbf017eddedcdff54575320595bd960ed1","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/90233f089f52c22e2da4a86ac4518015112e22cf7d6498548b3c9cf0a9db527c"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/games/rpg/wiz_plus/wizplus.dsk.gz","23a7528e43e00e926de42dff5a4f2b6420e31b107c4724366f9abfae1ad11417","WIZPLS","RTSTND.APPLE","c8fce08c8a30307d4b2bb7c3cd2534006840025b4813e0231994800a0061a606","aaa96b0c5648f67d1217e6cbbba76e5447531a0cfed515a49adcc6148e7b6220","02c81bbb9b867a984775c71bea5eb8d149b51864cbfdfae66bde5f9d3b42bd50","2ffb04276585facf6703ba691cfbc0cbf017eddedcdff54575320595bd960ed1","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/23a7528e43e00e926de42dff5a4f2b6420e31b107c4724366f9abfae1ad11417"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/games/rpg/wizardry_I/wizardry_i_boot.dsk.gz","9a66b7e1f3d41c972c91d3dfa5ff5fdec84a69eb04c7aecca8322d00ed5f4d5a","WBV2.1","RTSTRP.APPLE","93629b22a4916e1f8affaa738a0637665191940152928b5c7d876ff9d800a113","aaa96b0c5648f67d1217e6cbbba76e5447531a0cfed515a49adcc6148e7b6220","00aac73bdb87d47fcd83483ef29c6b36d75397d56cd721edbad885473e29d20c","6f95245e71173839bf5f064e06c4f78de1728c77bc9a4f04be58a1a1b44dc943","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/9a66b7e1f3d41c972c91d3dfa5ff5fdec84a69eb04c7aecca8322d00ed5f4d5a"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/games/rpg/wizardry_II/wizardry_ii_1.dsk.gz","8316a638383928b7c233f2240e646f351cf96f915d637df6757dbd3c4d62e541","KODBV2","RTSTRP.APPLE","fb909d174d2c1951a3796b4692446d9aa812ad555146874c57a6bef6719d08bd","aaa96b0c5648f67d1217e6cbbba76e5447531a0cfed515a49adcc6148e7b6220","00aac73bdb87d47fcd83483ef29c6b36d75397d56cd721edbad885473e29d20c","6f95245e71173839bf5f064e06c4f78de1728c77bc9a4f04be58a1a1b44dc943","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/8316a638383928b7c233f2240e646f351cf96f915d637df6757dbd3c4d62e541"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/games/rpg/wizardyscenarioeditorthebigm.dsk.gz","35d942f9e852460d116c3680d795a8b92132f546a01bedea05f2e170441bab0c","DELF","SYSTEM.APPLE","2443c23e7538ebfc0227525e4a80878dfae0b96a8a445cb1c4b4332f433a8ae6","ef890517c1eb403c6029ac1063aac4c197ca4617995f7eaa964f8bcc9e688844","41757dac46111834840cf2f066ca9adb716f09b29e9ef5a49d3e0b1c671a2d6d","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/35d942f9e852460d116c3680d795a8b92132f546a01bedea05f2e170441bab0c"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/games/rpg/wizardry_scenario_editor.dsk.gz","550615545492ea46b3d024baa2780fd5aae8579fd9732da46bfbc0cbd3b94a58","DELF","SYSTEM.APPLE","2443c23e7538ebfc0227525e4a80878dfae0b96a8a445cb1c4b4332f433a8ae6","ef890517c1eb403c6029ac1063aac4c197ca4617995f7eaa964f8bcc9e688844","41757dac46111834840cf2f066ca9adb716f09b29e9ef5a49d3e0b1c671a2d6d","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/550615545492ea46b3d024baa2780fd5aae8579fd9732da46bfbc0cbd3b94a58"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/games/rpg/wizardry_III/wizardry_iii_1.dsk.gz","1c64ef10cb40b340e34cd15c11a8384244cce3524fd6ef8cf544e9ae8ff4d91f","KODBV2","RTSTRP.APPLE","fb909d174d2c1951a3796b4692446d9aa812ad555146874c57a6bef6719d08bd","aaa96b0c5648f67d1217e6cbbba76e5447531a0cfed515a49adcc6148e7b6220","c4e561fddb5d40c716ddcfff4f6c49c476d106cd0860b27e153960155baaec14","6f95245e71173839bf5f064e06c4f78de1728c77bc9a4f04be58a1a1b44dc943","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/1c64ef10cb40b340e34cd15c11a8384244cce3524fd6ef8cf544e9ae8ff4d91f"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/games/file_based/White_Disks/white_27a.dsk.gz","e5395376d540982a9a795854bb81e59421dff0cee18d5ee1eee29de408f2dccc","PFS2B","RTSTRP.APPLE","d663e6360553609952efd622b173b3387c738b2c82a19d6b14c95b6582e49ec2","aaa96b0c5648f67d1217e6cbbba76e5447531a0cfed515a49adcc6148e7b6220","00aac73bdb87d47fcd83483ef29c6b36d75397d56cd721edbad885473e29d20c","6f95245e71173839bf5f064e06c4f78de1728c77bc9a4f04be58a1a1b44dc943","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/e5395376d540982a9a795854bb81e59421dff0cee18d5ee1eee29de408f2dccc"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/games/simulation/gato.gz","725815144fe73bccd0d2d210df317d4ceca958c26287b389dd4860ef33d446c1","GATO","SYSTEM.APPLE","6701bcee4840864e6306d744c12fa3c6d47413321eebbe15cbe1bab3d23118e9","fb5421152940287c0c0c49d4c5b9b50074d7f33722b5c8c5d1a44acc2d537657","03fdee7eadd9973e3173f1f6e5d0e9b6445dcd1951e575cefa9537c0e419ea8d","3198f793cb1e506653f842d2b2b975f5990bbb57f4402401338587c921548491","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/725815144fe73bccd0d2d210df317d4ceca958c26287b389dd4860ef33d446c1"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/games/adventure/IndianaJonesRevenge (Two Knives Version).zip!Indy.dsk","f4a3d9a7b60d7026eacc039c155609a047aecdb96d8c6315de97a2159b01362b","G1","SYSTEM.APPLE","8810bed0b64279450545c2c35e0e4352d2f13cdc148624e2bf4145181a843af6","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","c2182744860e3cb1a2057518596223ed0b4f8abea36fa174f1608d823d609ac9","02845bcb4c1cda5743ac8dba81e67c8187c59eebbb9a1dee05de77f043501af2","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/f4a3d9a7b60d7026eacc039c155609a047aecdb96d8c6315de97a2159b01362b"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/games/adventure/earthly_delights/earthlydelights1.dsk.gz","7b613d36a69b150935c8d3f9f8756eaa999d5a757faa70ff70c844c43cdb63a2","BOOT","RTSTND.APPLE","1d5cd21aef92011d473d8403366f05bedc878ca77ec5ce855281f1109ee2f770","2dc60c5c04c061bcff0771a5742820e6815e52aa0c60246301286d61e5258009","e6311ada386b286b2318284da7fe7b25b005a166d53ad71ee951f821caf4f77b","2ffb04276585facf6703ba691cfbc0cbf017eddedcdff54575320595bd960ed1","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/7b613d36a69b150935c8d3f9f8756eaa999d5a757faa70ff70c844c43cdb63a2"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/games/adventure/the_mist.dsk.gz","c29e62c37d73415078fbdc97c0ccdd5239237d826a5364e068c7f4ebb8210d1a","G1","SYSTEM.APPLE","b0d6ae9829da793cf605ae4cfc09b229f8130cd46a53db451eed226d8a986873","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","c2182744860e3cb1a2057518596223ed0b4f8abea36fa174f1608d823d609ac9","7bdabe42f2218afafa30cc40f2667ef35386bc6030c2213148be7a42258fd020","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/c29e62c37d73415078fbdc97c0ccdd5239237d826a5364e068c7f4ebb8210d1a"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/games/adventure/007_view_to_kill.dsk.gz","b36ff75a852739a37c216660285e231afe5c7e822304bc8b4ccac0c85a611afd","G1","SYSTEM.APPLE","aba7065ec4f3d930cd0151ca112de11430fae3c2af07b059fb95ab66bdbc7451","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","ccaa62f0a524515a2342192c2b3173ae65d2ffd17714f3fd59db084b4b9ccffa","a5bdda40f2a7b5f6937e500e77315d4be588dc10c178c85f13f89cf336fefc9f","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/b36ff75a852739a37c216660285e231afe5c7e822304bc8b4ccac0c85a611afd"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/games/adventure/indiana_jones_revenge_of_the_ancients.dsk.gz","a0a1544463cc4d96ce75a5ba34969c0cf424d355a33caf3c4292fa7253bda568","G1","SYSTEM.APPLE","b0d6ae9829da793cf605ae4cfc09b229f8130cd46a53db451eed226d8a986873","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","c2182744860e3cb1a2057518596223ed0b4f8abea36fa174f1608d823d609ac9","0e9bc50b35680a4da922ded0af38b27b7ef2d6d40aaa3e26025c8d9487f57b88","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/a0a1544463cc4d96ce75a5ba34969c0cf424d355a33caf3c4292fa7253bda568"
"unzip/misc/Apple II Disk Images/APPLE-II-DISK-IMAGES/games/adventure/007_gold_finger.dsk.gz","e08060b3abf9bce0961ffdbb3997840ab2b9d7bee9970221adfa7b725fb8d97a","G1","SYSTEM.APPLE","1d2b69d5878ce68e76bb5cc83bef3e0d8bd1e8065e11e704387eaf21e3ec1977","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","c2182744860e3cb1a2057518596223ed0b4f8abea36fa174f1608d823d609ac9","e41925ca27d29ed6897228ab0fae0cd7c57897ae2acad12724776e4e14ce7b00","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/e08060b3abf9bce0961ffdbb3997840ab2b9d7bee9970221adfa7b725fb8d97a"
